Company Name,Industry,Symbol,Series,ISIN Code
ITC Ltd.,CONSUMER GOODS,ITC,EQ,INE154A01025
ITD Cementation India Ltd.,CONSTRUCTION,ITDCEM,EQ,INE686A01026
ITI Ltd.,TELECOM,ITI,EQ,INE248A01017
Igarashi Motors India Ltd.,AUTOMOBILE,IGARASHI,EQ,INE188B01013
India Cements Ltd.,CEMENT & CEMENT PRODUCTS,INDIACEM,EQ,INE383A01012
India Glycols Ltd.,CHEMICALS,INDIAGLYCO,EQ,INE560A01015
India Tourism Development Corporation Ltd.,CONSUMER SERVICES,ITDC,EQ,INE353K01014
Indiabulls Housing Finance Ltd.,FINANCIAL SERVICES,IBULHSGFIN,EQ,INE148I01020
Indiabulls Real Estate Ltd.,CONSTRUCTION,IBREALEST,EQ,INE069I01010
Indiamart Intermesh Ltd.,CONSUMER SERVICES,INDIAMART,EQ,INE933S01016
Indian Bank,FINANCIAL SERVICES,INDIANB,EQ,INE562A01011
Indian Energy Exchange Ltd.,FINANCIAL SERVICES,IEX,EQ,INE022Q01020
Indian Hotels Co. Ltd.,CONSUMER SERVICES,INDHOTEL,EQ,INE053A01029
Indian Hume Pipe Co. Ltd.,INDUSTRIAL MANUFACTURING,INDIANHUME,EQ,INE323C01030
Indian Metals & Ferro Alloys Ltd.,METALS,IMFA,EQ,INE919H01018
Indian Oil Corporation Ltd.,OIL & GAS,IOC,EQ,INE242A01010
Indian Overseas Bank,FINANCIAL SERVICES,IOB,EQ,INE565A01014
Indian Railway Catering And Tourism Corporation Ltd.,SERVICES,IRCTC,EQ,INE335Y01020
Indian Railway Finance Corporation Ltd.,FINANCIAL SERVICES,IRFC,EQ,INE053F01010
Indigo Paints Ltd.,CONSUMER GOODS,INDIGOPNTS,EQ,INE09VQ01012
Indo Count Industries Ltd.,TEXTILES,ICIL,EQ,INE483B01026
IndoStar Capital Finance Ltd.,FINANCIAL SERVICES,INDOSTAR,EQ,INE896L01010
Indoco Remedies Ltd.,PHARMA,INDOCO,EQ,INE873D01024
Indraprastha Gas Ltd.,OIL & GAS,IGL,EQ,INE203G01027
Indus Towers Ltd.,TELECOM,INDUSTOWER,EQ,INE121J01017
IndusInd Bank Ltd.,FINANCIAL SERVICES,INDUSINDBK,EQ,INE095A01012
Infibeam Avenues Ltd.,IT,INFIBEAM,EQ,INE483S01020
Info Edge (India) Ltd.,CONSUMER SERVICES,NAUKRI,EQ,INE663F01024
Infosys Ltd.,IT,INFY,EQ,INE009A01021
Ingersoll Rand (India) Ltd.,INDUSTRIAL MANUFACTURING,INGERRAND,EQ,INE177A01018
Inox Leisure Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,INOXLEISUR,EQ,INE312H01016
Inox Wind Ltd.,INDUSTRIAL MANUFACTURING,INOXWIND,EQ,INE066P01011
Insecticides (I) Ltd.,FERTILISERS & PESTICIDES,INSECTICID,EQ,INE070I01018
Intellect Design Arena Ltd.,IT,INTELLECT,EQ,INE306R01017
InterGlobe Aviation Ltd.,SERVICES,INDIGO,EQ,INE646L01027
Ipca Laboratories Ltd.,PHARMA,IPCALAB,EQ,INE571A01038
Isgec Heavy Engineering Ltd.,INDUSTRIAL MANUFACTURING,ISGEC,EQ,INE858B01029
J.B. Chemicals & Pharmaceuticals Ltd.,PHARMA,JBCHEPHARM,EQ,INE572A01028
J.K. Cement Ltd.,CEMENT & CEMENT PRODUCTS,JKCEMENT,EQ,INE823G01014
J.Kumar Infraprojects Ltd.,CONSTRUCTION,JKIL,EQ,INE576I01022
JBM Auto Ltd.,AUTOMOBILE,JBMA,EQ,INE927D01028
JK Lakshmi Cement Ltd.,CEMENT & CEMENT PRODUCTS,JKLAKSHMI,EQ,INE786A01032
JK Paper Ltd.,PAPER AND JUTE,JKPAPER,EQ,INE789E01012
JK Tyre & Industries Ltd.,AUTOMOBILE,JKTYRE,EQ,INE573A01042
JM Financial Ltd.,FINANCIAL SERVICES,JMFINANCIL,EQ,INE780C01023
JMC Projects (India) Ltd.,CONSTRUCTION,JMCPROJECT,EQ,INE890A01024
JSW Energy Ltd.,POWER,JSWENERGY,BE,INE121E01018
JSW Ispat Special Products Ltd.,METALS,JSWISPL,EQ,INE743C01021
JSW Steel Ltd.,METALS,JSWSTEEL,EQ,INE019A01038
JTEKT India Ltd.,AUTOMOBILE,JTEKTINDIA,EQ,INE643A01035
Jagran Prakashan Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,JAGRAN,EQ,INE199G01027
Jai Corp Ltd.,INDUSTRIAL MANUFACTURING,JAICORPLTD,EQ,INE070D01027
Jaiprakash Associates Ltd.,CONSTRUCTION,JPASSOCIAT,EQ,INE455F01025
Jaiprakash Power Ventures Ltd.,POWER,JPPOWER,EQ,INE351F01018
Jammu & Kashmir Bank Ltd.,FINANCIAL SERVICES,J&KBANK,EQ,INE168A01041
Jamna Auto Industries Ltd.,AUTOMOBILE,JAMNAAUTO,EQ,INE039C01032
Jindal Poly Films Ltd.,INDUSTRIAL MANUFACTURING,JINDALPOLY,EQ,INE197D01010
Jindal Saw Ltd.,METALS,JINDALSAW,EQ,INE324A01024
Jindal Stainless (Hisar) Ltd.,METALS,JSLHISAR,EQ,INE455T01018
Jindal Stainless Ltd.,METALS,JSL,EQ,INE220G01021
Jindal Steel & Power Ltd.,METALS,JINDALSTEL,EQ,INE749A01030
Jindal Worldwide Ltd.,TEXTILES,JINDWORLD,EQ,INE247D01039
Johnson Controls - Hitachi Air Conditioning India Ltd.,CONSUMER GOODS,JCHAC,EQ,INE782A01015
Jubilant Foodworks Ltd.,CONSUMER SERVICES,JUBLFOOD,EQ,INE797F01012
Jubilant Ingrevia Ltd.,CHEMICALS,JUBLINGREA,EQ,INE0BY001018
Jubilant Pharmova Ltd.,PHARMA,JUBLPHARMA,EQ,INE700A01033
Justdial Ltd.,CONSUMER SERVICES,JUSTDIAL,EQ,INE599M01018
Jyothy Labs Ltd.,CONSUMER GOODS,JYOTHYLAB,EQ,INE668F01031
K.P.R. Mill Ltd.,TEXTILES,KPRMILL,EQ,INE930H01031
KCP Ltd.,CEMENT & CEMENT PRODUCTS,KCP,EQ,INE805C01028
KEI Industries Ltd.,INDUSTRIAL MANUFACTURING,KEI,EQ,INE878B01027
KNR Constructions Ltd.,CONSTRUCTION,KNRCON,EQ,INE634I01029
KPIT Technologies Ltd.,IT,KPITTECH,EQ,INE04I401011
KRBL Ltd.,CONSUMER GOODS,KRBL,EQ,INE001B01026
KSB Ltd.,INDUSTRIAL MANUFACTURING,KSB,EQ,INE999A01015
Kajaria Ceramics Ltd.,CONSUMER GOODS,KAJARIACER,EQ,INE217B01036
Kalpataru Power Transmission Ltd.,POWER,KALPATPOWR,EQ,INE220B01022
Kalyan Jewellers India Ltd.,CONSUMER GOODS,KALYANKJIL,EQ,INE303R01014
Kalyani Steels Ltd.,METALS,KSL,EQ,INE907A01026
Kansai Nerolac Paints Ltd.,CONSUMER GOODS,KANSAINER,EQ,INE531A01024
Karnataka Bank Ltd.,FINANCIAL SERVICES,KTKBANK,EQ,INE614B01018
Karur Vysya Bank Ltd.,FINANCIAL SERVICES,KARURVYSYA,EQ,INE036D01028
Kaveri Seed Company Ltd.,CONSUMER GOODS,KSCL,EQ,INE455I01029
Kec International Ltd.,POWER,KEC,EQ,INE389H01022
Kiri Industries Ltd.,CHEMICALS,KIRIINDUS,EQ,INE415I01015
Kirloskar Brothers Ltd.,INDUSTRIAL MANUFACTURING,KIRLOSBROS,EQ,INE732A01036
Kirloskar Ferrous Industries Ltd.,METALS,KIRLFER,EQ,INE884B01025
Kirloskar Oil Eng Ltd.,INDUSTRIAL MANUFACTURING,KIRLOSENG,EQ,INE146L01010
Kolte-Patil Developers Ltd.,CONSTRUCTION,KOLTEPATIL,EQ,INE094I01018
Kotak Mahindra Bank Ltd.,FINANCIAL SERVICES,KOTAKBANK,EQ,INE237A01028
L&T Finance Holdings Ltd.,FINANCIAL SERVICES,L&TFH,EQ,INE498L01015
L&T Technology Services Ltd.,IT,LTTS,EQ,INE010V01017
LG Balakrishnan & Bros Ltd.,AUTOMOBILE,LGBBROSLTD,EQ,INE337A01034
LIC Housing Finance Ltd.,FINANCIAL SERVICES,LICHSGFIN,EQ,INE115A01026
LT Foods Ltd.,CONSUMER GOODS,DAAWAT,EQ,INE818H01020
La Opala RG Ltd.,CONSUMER GOODS,LAOPALA,EQ,INE059D01020
Lakshmi Machine Works Ltd.,INDUSTRIAL MANUFACTURING,LAXMIMACH,EQ,INE269B01029
Larsen & Toubro Infotech Ltd.,IT,LTI,EQ,INE214T01019
Larsen & Toubro Ltd.,CONSTRUCTION,LT,EQ,INE018A01030
Laurus Labs Ltd.,PHARMA,LAURUSLABS,EQ,INE947Q01028
Laxmi Organic Industries Ltd.,CHEMICALS,LXCHEM,EQ,INE576O01020
Lemon Tree Hotels Ltd.,CONSUMER SERVICES,LEMONTREE,EQ,INE970X01018
Linde India Ltd.,CHEMICALS,LINDEINDIA,EQ,INE473A01011
Lumax Auto Technologies Ltd.,AUTOMOBILE,LUMAXTECH,EQ,INE872H01027
Lupin Ltd.,PHARMA,LUPIN,EQ,INE326A01037
Lux Industries Ltd.,TEXTILES,LUXIND,EQ,INE150G01020
MAS Financial Services Ltd.,FINANCIAL SERVICES,MASFIN,EQ,INE348L01012
MMTC Ltd.,SERVICES,MMTC,EQ,INE123F01029
MOIL Ltd.,METALS,MOIL,EQ,INE490G01020
MRF Ltd.,AUTOMOBILE,MRF,EQ,INE883A01011
MSTC Ltd.,SERVICES,MSTCLTD,EQ,INE255X01014
MTAR Technologies Ltd.,INDUSTRIAL MANUFACTURING,MTARTECH,EQ,INE864I01014
Macrotech Developers Ltd.,CONSTRUCTION,LODHA,EQ,INE670K01029
Mahanagar Gas Ltd.,OIL & GAS,MGL,EQ,INE002S01010
Mahanagar Telephone Nigam Ltd.,TELECOM,MTNL,EQ,INE153A01019
Maharashtra Scooters Ltd.,FINANCIAL SERVICES,MAHSCOOTER,EQ,INE288A01013
Maharashtra Seamless Ltd.,METALS,MAHSEAMLES,EQ,INE271B01025
Mahindra & Mahindra Financial Services Ltd.,FINANCIAL SERVICES,M&MFIN,EQ,INE774D01024
Mahindra & Mahindra Ltd.,AUTOMOBILE,M&M,EQ,INE101A01026
Mahindra CIE Automotive Ltd.,INDUSTRIAL MANUFACTURING,MAHINDCIE,EQ,INE536H01010
Mahindra Holidays & Resorts India Ltd.,CONSUMER SERVICES,MHRIL,EQ,INE998I01010
Mahindra Lifespace Developers Ltd.,CONSTRUCTION,MAHLIFE,EQ,INE813A01018
Mahindra Logistics Ltd.,SERVICES,MAHLOG,EQ,INE766P01016
Maithan Alloys Ltd.,METALS,MAITHANALL,EQ,INE683C01011
Man Infraconstruction Ltd.,CONSTRUCTION,MANINFRA,EQ,INE949H01023
Manappuram Finance Ltd.,FINANCIAL SERVICES,MANAPPURAM,EQ,INE522D01027
Mangalore Refinery & Petrochemicals Ltd.,OIL & GAS,MRPL,EQ,INE103A01014
Marico Ltd.,CONSUMER GOODS,MARICO,EQ,INE196A01026
Marksans Pharma Ltd.,PHARMA,MARKSANS,EQ,INE750C01026
Maruti Suzuki India Ltd.,AUTOMOBILE,MARUTI,EQ,INE585B01010
Mastek Ltd.,IT,MASTEK,EQ,INE759A01021
Matrimony.Com Ltd.,CONSUMER SERVICES,MATRIMONY,EQ,INE866R01028
Max Financial Services Ltd.,FINANCIAL SERVICES,MFSL,EQ,INE180A01020
Max Healthcare Institute Ltd.,HEALTHCARE SERVICES,MAXHEALTH,EQ,INE027H01010
Mayur Uniquoters Ltd.,CONSUMER GOODS,MAYURUNIQ,EQ,INE040D01038
Mazagoan Dock Shipbuilders Ltd.,INDUSTRIAL MANUFACTURING,MAZDOCK,EQ,INE249Z01012
Metropolis Healthcare Ltd.,HEALTHCARE SERVICES,METROPOLIS,EQ,INE112L01020
MindTree Ltd.,IT,MINDTREE,EQ,INE018I01017
Minda Corporation Ltd.,AUTOMOBILE,MINDACORP,EQ,INE842C01021
Minda Industries Ltd.,AUTOMOBILE,MINDAIND,EQ,INE405E01023
Mishra Dhatu Nigam Ltd.,INDUSTRIAL MANUFACTURING,MIDHANI,EQ,INE099Z01011
Mold-Tek Packaging Ltd.,INDUSTRIAL MANUFACTURING,MOLDTKPAC,EQ,INE893J01029
Morepen Laboratories Ltd.,PHARMA,MOREPENLAB,EQ,INE083A01026
Motilal Oswal Financial Services Ltd.,FINANCIAL SERVICES,MOTILALOFS,EQ,INE338I01027
MphasiS Ltd.,IT,MPHASIS,EQ,INE356A01018
Mrs. Bectors Food Specialities Ltd.,CONSUMER GOODS,BECTORFOOD,EQ,INE495P01012
Multi Commodity Exchange of India Ltd.,FINANCIAL SERVICES,MCX,EQ,INE745G01035
Muthoot Finance Ltd.,FINANCIAL SERVICES,MUTHOOTFIN,EQ,INE414G01012
NATCO Pharma Ltd.,PHARMA,NATCOPHARM,EQ,INE987B01026
NBCC (India) Ltd.,CONSTRUCTION,NBCC,EQ,INE095N01031
NCC Ltd.,CONSTRUCTION,NCC,EQ,INE868B01028
NEOGEN CHEMICALS LTD.,CHEMICALS,NEOGEN,EQ,INE136S01016
NESCO Ltd.,SERVICES,NESCO,EQ,INE317F01035
NHPC Ltd.,POWER,NHPC,EQ,INE848E01016
NIIT Ltd.,IT,NIITLTD,EQ,INE161A01038
NLC India Ltd.,POWER,NLCINDIA,EQ,INE589A01014
NMDC Ltd.,METALS,NMDC,EQ,INE584A01023
NOCIL Ltd.,CHEMICALS,NOCIL,EQ,INE163A01018
NRB Bearings Ltd.,INDUSTRIAL MANUFACTURING,NRBBEARING,EQ,INE349A01021
NTPC Ltd.,POWER,NTPC,EQ,INE733E01010
Narayana Hrudayalaya Ltd.,HEALTHCARE SERVICES,NH,EQ,INE410P01011
National Aluminium Co. Ltd.,METALS,NATIONALUM,EQ,INE139A01034
National Fertilizers Ltd.,FERTILISERS & PESTICIDES,NFL,EQ,INE870D01012
Nava Bharat Ventures Ltd.,POWER,NBVENTURES,EQ,INE725A01022
Navin Fluorine International Ltd.,CHEMICALS,NAVINFLUOR,EQ,INE048G01026
Navneet Education Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,NAVNETEDUL,EQ,INE060A01024
Nazara Technologies Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,NAZARA,EQ,INE418L01021
Nestle India Ltd.,CONSUMER GOODS,NESTLEIND,EQ,INE239A01016
Network18 Media & Investments Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,NETWORK18,EQ,INE870H01013
Neuland Laboratories Ltd.,PHARMA,NEULANDLAB,EQ,INE794A01010
Newgen Software Technologies Ltd.,IT,NEWGEN,EQ,INE619B01017
Nilkamal Ltd.,INDUSTRIAL MANUFACTURING,NILKAMAL,EQ,INE310A01015
Nippon Life India Asset Management Ltd.,FINANCIAL SERVICES,NAM-INDIA,EQ,INE298J01013
Novartis India Ltd.,PHARMA,NOVARTIND,EQ,INE234A01025
Nucleus Software Exports Ltd.,IT,NUCLEUS,EQ,INE096B01018
Oberoi Realty Ltd.,CONSTRUCTION,OBEROIRLTY,EQ,INE093I01010
Oil & Natural Gas Corporation Ltd.,OIL & GAS,ONGC,EQ,INE213A01029
Oil India Ltd.,OIL & GAS,OIL,EQ,INE274J01014
Olectra Greentech Ltd.,INDUSTRIAL MANUFACTURING,OLECTRA,EQ,INE260D01016
Oracle Financial Services Software Ltd.,IT,OFSS,EQ,INE881D01027
Orient Cement Ltd.,CEMENT & CEMENT PRODUCTS,ORIENTCEM,EQ,INE876N01018
Orient Electric Ltd.,CONSUMER GOODS,ORIENTELEC,EQ,INE142Z01019
Oriental Aromatics Ltd.,CHEMICALS,OAL,EQ,INE959C01023
Oriental Carbon & Chemicals Ltd.,CHEMICALS,OCCL,EQ,INE321D01016
Orissa Min Dev Co Ltd.,METALS,ORISSAMINE,EQ,INE725E01024
PC Jeweller Ltd.,CONSUMER GOODS,PCJEWELLER,EQ,INE785M01013
PCBL Ltd.,CHEMICALS,PCBL,EQ,INE602A01023
PI Industries Ltd.,FERTILISERS & PESTICIDES,PIIND,EQ,INE603J01030
PNB Gilts Ltd.,FINANCIAL SERVICES,PNBGILTS,EQ,INE859A01011
PNB Housing Finance Ltd.,FINANCIAL SERVICES,PNBHOUSING,EQ,INE572E01012
PNC Infratech Ltd.,CONSTRUCTION,PNCINFRA,EQ,INE195J01029
PSP Projects Ltd.,CONSTRUCTION,PSPPROJECT,EQ,INE488V01015
PTC India Fin Serv Ltd.,FINANCIAL SERVICES,PFS,EQ,INE560K01014
PTC India Ltd.,POWER,PTC,EQ,INE877F01012
PVR Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,PVR,EQ,INE191H01014
Page Industries Ltd.,TEXTILES,PAGEIND,EQ,INE761H01022
Paisalo Digital Ltd.,FINANCIAL SERVICES,PAISALO,EQ,INE420C01042
Panacea Biotec Ltd.,PHARMA,PANACEABIO,EQ,INE922B01023
Parag Milk Foods Ltd.,CONSUMER GOODS,PARAGMILK,EQ,INE883N01014
Persistent Systems Ltd.,IT,PERSISTENT,EQ,INE262H01013
Petronet LNG Ltd.,OIL & GAS,PETRONET,EQ,INE347G01014
Pfizer Ltd.,PHARMA,PFIZER,EQ,INE182A01018
Phoenix Mills Ltd.,CONSTRUCTION,PHOENIXLTD,EQ,INE211B01039
Pidilite Industries Ltd.,CHEMICALS,PIDILITIND,EQ,INE318A01026
Pilani Investment and Industries Corporation Ltd.,FINANCIAL SERVICES,PILANIINVS,EQ,INE417C01014
Piramal Enterprises Ltd.,FINANCIAL SERVICES,PEL,EQ,INE140A01024
Poly Medicure Ltd.,HEALTHCARE SERVICES,POLYMED,EQ,INE205C01021
Polycab India Ltd.,INDUSTRIAL MANUFACTURING,POLYCAB,EQ,INE455K01017
Polyplex Corporation Ltd.,INDUSTRIAL MANUFACTURING,POLYPLEX,EQ,INE633B01018
Poonawalla Fincorp Ltd.,FINANCIAL SERVICES,POONAWALLA,EQ,INE511C01022
Power Finance Corporation Ltd.,FINANCIAL SERVICES,PFC,EQ,INE134E01011
Power Grid Corporation of India Ltd.,POWER,POWERGRID,EQ,INE752E01010
Praj Industries Ltd.,INDUSTRIAL MANUFACTURING,PRAJIND,EQ,INE074A01025
Prakash Industries Ltd.,METALS,PRAKASH,EQ,INE603A01013
Prataap Snacks Ltd.,CONSUMER GOODS,DIAMONDYD,EQ,INE393P01035
Prestige Estates Projects Ltd.,CONSTRUCTION,PRESTIGE,EQ,INE811K01011
Prince Pipes and Fittings Ltd.,INDUSTRIAL MANUFACTURING,PRINCEPIPE,EQ,INE689W01016
Prism Johnson Ltd.,CEMENT & CEMENT PRODUCTS,PRSMJOHNSN,EQ,INE010A01011
Privi Speciality Chemicals Ltd.,CHEMICALS,PRIVISCL,EQ,INE959A01019
Procter & Gamble Health Ltd.,PHARMA,PGHL,EQ,INE199A01012
Procter & Gamble Hygiene & Health Care Ltd.,CONSUMER GOODS,PGHH,EQ,INE179A01014
Punjab & Sind Bank,FINANCIAL SERVICES,PSB,EQ,INE608A01012
Punjab Chemicals & Crop Protection Ltd.,FERTILISERS & PESTICIDES,PUNJABCHEM,EQ,INE277B01014
Punjab National Bank,FINANCIAL SERVICES,PNB,EQ,INE160A01022
Puravankara Ltd.,CONSTRUCTION,PURVA,EQ,INE323I01011
Quess Corp Ltd.,SERVICES,QUESS,EQ,INE615P01015
Quick Heal Technologies Ltd.,IT,QUICKHEAL,EQ,INE306L01010
R Systems International Ltd.,IT,RSYSTEMS,EQ,INE411H01032
RBL Bank Ltd.,FINANCIAL SERVICES,RBLBANK,EQ,INE976G01028
REC Ltd.,FINANCIAL SERVICES,RECLTD,EQ,INE020B01018
RHI MAGNESITA INDIA LTD.,INDUSTRIAL MANUFACTURING,RHIM,EQ,INE743M01012
RITES Ltd.,SERVICES,RITES,EQ,INE320J01015
RPSG Ventures Ltd.,IT,RPSGVENT,EQ,INE425Y01011
Radico Khaitan Ltd,CONSUMER GOODS,RADICO,EQ,INE944F01028
Rail Vikas Nigam Ltd.,CONSTRUCTION,RVNL,EQ,INE415G01027
Railtel Corporation Of India Ltd.,TELECOM,RAILTEL,EQ,INE0DD101019
Rain Industries Ltd,CHEMICALS,RAIN,EQ,INE855B01025
Rajesh Exports Ltd.,CONSUMER GOODS,RAJESHEXPO,EQ,INE343B01030
Rallis India Ltd.,FERTILISERS & PESTICIDES,RALLIS,EQ,INE613A01020
Ramco Industries Ltd.,CEMENT & CEMENT PRODUCTS,RAMCOIND,EQ,INE614A01028
Ramco Systems Ltd.,IT,RAMCOSYS,EQ,INE246B01019
Ramkrishna Forgings Ltd.,INDUSTRIAL MANUFACTURING,RKFORGE,EQ,INE399G01015
Rane Holdings Ltd.,AUTOMOBILE,RANEHOLDIN,EQ,INE384A01010
Rashtriya Chemicals & Fertilizers Ltd.,FERTILISERS & PESTICIDES,RCF,EQ,INE027A01015
Ratnamani Metals & Tubes Ltd.,METALS,RATNAMANI,EQ,INE703B01027
RattanIndia Enterprises Ltd.,POWER,RTNINDIA,EQ,INE834M01019
RattanIndia Power Ltd.,POWER,RTNPOWER,BE,INE399K01017
Raymond Ltd.,TEXTILES,RAYMOND,EQ,INE301A01014
Redington (India) Ltd.,SERVICES,REDINGTON,EQ,INE891D01026
Relaxo Footwears Ltd.,CONSUMER GOODS,RELAXO,EQ,INE131B01039
Reliance Industries Ltd.,OIL & GAS,RELIANCE,EQ,INE002A01018
Reliance Infrastructure Ltd.,POWER,RELINFRA,EQ,INE036A01016
Reliance Power Ltd.,POWER,RPOWER,EQ,INE614G01033
Religare Enterprises Ltd.,FINANCIAL SERVICES,RELIGARE,EQ,INE621H01010
Repco Home Finance Ltd.,FINANCIAL SERVICES,REPCOHOME,EQ,INE612J01015
Rossari Biotech Ltd.,CHEMICALS,ROSSARI,EQ,INE02A801020
Route Mobile Ltd.,IT,ROUTE,EQ,INE450U01017
Rupa & Company Ltd.,TEXTILES,RUPA,EQ,INE895B01021
S H Kelkar and Company Ltd.,CONSUMER GOODS,SHK,EQ,INE500L01026
SBI Cards and Payment Services Ltd.,FINANCIAL SERVICES,SBICARD,EQ,INE018E01016
SBI Life Insurance Company Ltd.,FINANCIAL SERVICES,SBILIFE,EQ,INE123W01016
SEAMEC Ltd.,SERVICES,SEAMECLTD,EQ,INE497B01018
SIS Ltd.,SERVICES,SIS,EQ,INE285J01028
SJVN Ltd.,POWER,SJVN,EQ,INE002L01015
SKF India Ltd.,INDUSTRIAL MANUFACTURING,SKFINDIA,EQ,INE640A01023
SMS Pharmaceuticals Ltd.,PHARMA,SMSPHARMA,EQ,INE812G01025
SRF Ltd.,CHEMICALS,SRF,EQ,INE647A01010
Sadbhav Engineering Ltd.,CONSTRUCTION,SADBHAV,EQ,INE226H01026
Sagar Cements Ltd.,CEMENT & CEMENT PRODUCTS,SAGCEM,EQ,INE229C01021
Sandhar Technologies Ltd.,AUTOMOBILE,SANDHAR,EQ,INE278H01035
Sanghi Industries Ltd.,CEMENT & CEMENT PRODUCTS,SANGHIIND,EQ,INE999B01013
Sanofi India Ltd.,PHARMA,SANOFI,EQ,INE058A01010
Sarda Energy and Minerals Ltd.,METALS,SARDAEN,EQ,INE385C01013
Saregama India Ltd,MEDIA ENTERTAINMENT & PUBLICATION,SAREGAMA,BE,INE979A01017
Sasken Technologies Ltd.,IT,SASKEN,EQ,INE231F01020
Satia Industries Ltd.,PAPER AND JUTE,SATIA,EQ,INE170E01023
Savita Oil Technologies Ltd.,OIL & GAS,SOTL,EQ,INE035D01012
Schaeffler India Ltd.,INDUSTRIAL MANUFACTURING,SCHAEFFLER,EQ,INE513A01014
Schneider Electric Infrastructure Ltd.,INDUSTRIAL MANUFACTURING,SCHNEIDER,EQ,INE839M01018
Sequent Scientific Ltd.,PHARMA,SEQUENT,EQ,INE807F01027
Seshasayee Paper & Boards Ltd.,PAPER AND JUTE,SESHAPAPER,EQ,INE630A01024
Shalby Ltd.,HEALTHCARE SERVICES,SHALBY,EQ,INE597J01018
Shankara Building Products Ltd.,CONSUMER SERVICES,SHANKARA,EQ,INE274V01019
Shanthi Gears Ltd.,INDUSTRIAL MANUFACTURING,SHANTIGEAR,EQ,INE631A01022
Sharda Cropchem Ltd.,FERTILISERS & PESTICIDES,SHARDACROP,EQ,INE221J01015
Sharda Motor Industries Ltd.,AUTOMOBILE,SHARDAMOTR,EQ,INE597I01028
Sheela Foam Ltd.,CONSUMER GOODS,SFL,EQ,INE916U01025
Shilpa Medicare Ltd.,PHARMA,SHILPAMED,EQ,INE790G01031
Shipping Corporation of India Ltd.,SERVICES,SCI,EQ,INE109A01011
Shoppers Stop Ltd.,CONSUMER SERVICES,SHOPERSTOP,EQ,INE498B01024
Shree Cement Ltd.,CEMENT & CEMENT PRODUCTS,SHREECEM,EQ,INE070A01015
Shree Renuka Sugars Ltd.,CONSUMER GOODS,RENUKA,EQ,INE087H01022
Shriram City Union Finance Ltd.,FINANCIAL SERVICES,SHRIRAMCIT,EQ,INE722A01011
Shriram Transport Finance Co. Ltd.,FINANCIAL SERVICES,SRTRANSFIN,EQ,INE721A01013
Siemens Ltd.,INDUSTRIAL MANUFACTURING,SIEMENS,EQ,INE003A01024
Siyaram Silk Mills Ltd.,TEXTILES,SIYSIL,EQ,INE076B01028
Snowman Logistics Ltd.,SERVICES,SNOWMAN,EQ,INE734N01019
Sobha Ltd.,CONSTRUCTION,SOBHA,EQ,INE671H01015
Solar Industries India Ltd.,CHEMICALS,SOLARINDS,EQ,INE343H01029
Solara Active Pharma Sciences Ltd.,PHARMA,SOLARA,EQ,INE624Z01016
Somany Ceramics Ltd.,CONSUMER GOODS,SOMANYCERA,EQ,INE355A01028
Somany Home Innovation Ltd.,CONSUMER GOODS,SHIL,EQ,INE05AN01011
Sona BLW Precision Forgings Ltd.,AUTOMOBILE,SONACOMS,EQ,INE073K01018
Sonata Software Ltd.,IT,SONATSOFTW,EQ,INE269A01021
South Indian Bank Ltd.,FINANCIAL SERVICES,SOUTHBANK,EQ,INE683A01023
Spandana Sphoorty Financial Ltd.,FINANCIAL SERVICES,SPANDANA,EQ,INE572J01011
Spicejet Ltd.,SERVICES,SPICEJET,EQ,INE285B01017
Star Cement Ltd.,CEMENT & CEMENT PRODUCTS,STARCEMENT,EQ,INE460H01021
State Bank of India,FINANCIAL SERVICES,SBIN,EQ,INE062A01020
Steel Authority of India Ltd.,METALS,SAIL,EQ,INE114A01011
Steel Strips Wheels Ltd.,AUTOMOBILE,SSWL,EQ,INE802C01025
Sterling and Wilson Renewable Energy Ltd.,CONSTRUCTION,SWSOLAR,EQ,INE00M201021
Sterlite Technologies Ltd.,TELECOM,STLTECH,EQ,INE089C01029
Stove Kraft Ltd.,CONSUMER GOODS,STOVEKRAFT,EQ,INE00IN01015
Strides Pharma Science Ltd.,PHARMA,STAR,EQ,INE939A01011
Subex Ltd.,IT,SUBEXLTD,EQ,INE754A01055
Subros Ltd.,AUTOMOBILE,SUBROS,EQ,INE287B01021
Sudarshan Chemical Industries Ltd.,CHEMICALS,SUDARSCHEM,EQ,INE659A01023
Sumitomo Chemical India Ltd.,FERTILISERS & PESTICIDES,SUMICHEM,EQ,INE258G01013
Sun Pharma Advanced Research Company Ltd.,PHARMA,SPARC,EQ,INE232I01014
Sun Pharmaceutical Industries Ltd.,PHARMA,SUNPHARMA,EQ,INE044A01036
Sun TV Network Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,SUNTV,EQ,INE424H01027
Sundaram Clayton Ltd.,AUTOMOBILE,SUNCLAYLTD,EQ,INE105A01035
Sundaram Finance Ltd.,FINANCIAL SERVICES,SUNDARMFIN,EQ,INE660A01013
Sundram Fasteners Ltd.,AUTOMOBILE,SUNDRMFAST,EQ,INE387A01021
