Company Name,Industry,Symbol,Series,ISIN Code
Balkrishna Industries Ltd.,AUTOMOBILE,BALKRISIND,EQ,INE787D01026
Balrampur Chini Mills Ltd.,CONSUMER GOODS,BALRAMCHIN,EQ,INE119A01028
Bank of India,FINANCIAL SERVICES,BANKINDIA,EQ,INE084A01016
Bank of Maharashtra,FINANCIAL SERVICES,MAHABANK,EQ,INE457A01014
Bata India Ltd.,CONSUMER GOODS,BATAINDIA,EQ,INE176A01028
Bayer Cropscience Ltd.,FERTILISERS & PESTICIDES,BAYERCROP,EQ,INE462A01022
Bharat Dynamics Ltd.,INDUSTRIAL MANUFACTURING,BDL,EQ,INE171Z01018
Bharat Electronics Ltd.,INDUSTRIAL MANUFACTURING,BEL,EQ,INE263A01024
Bharat Forge Ltd.,INDUSTRIAL MANUFACTURING,BHARATFORG,EQ,INE465A01025
Bharat Heavy Electricals Ltd.,INDUSTRIAL MANUFACTURING,BHEL,EQ,INE257A01026
Bharat Rasayan Ltd.,FERTILISERS & PESTICIDES,BHARATRAS,EQ,INE838B01013
Birla Corporation Ltd.,CEMENT & CEMENT PRODUCTS,BIRLACORPN,EQ,INE340A01012
Birlasoft Ltd.,IT,BSOFT,EQ,INE836A01035
Blue Dart Express Ltd.,SERVICES,BLUEDART,EQ,INE233B01017
Blue Star Ltd.,CONSUMER GOODS,BLUESTARCO,EQ,INE472A01039
Bombay Burmah Trading Corporation Ltd.,CONSUMER GOODS,BBTC,EQ,INE050A01025
Brigade Enterprises Ltd.,CONSTRUCTION,BRIGADE,EQ,INE791I01019
Burger King India Ltd.,CONSUMER SERVICES,BURGERKING,EQ,INE07T201019
CCL Products (I) Ltd.,CONSUMER GOODS,CCL,EQ,INE421D01022
CESC Ltd.,POWER,CESC,EQ,INE486A01021
CG Power and Industrial Solutions Ltd.,INDUSTRIAL MANUFACTURING,CGPOWER,EQ,INE067A01029
CRISIL Ltd.,FINANCIAL SERVICES,CRISIL,EQ,INE007A01025
CSB Bank Ltd.,FINANCIAL SERVICES,CSBBANK,EQ,INE679A01013
Can Fin Homes Ltd.,FINANCIAL SERVICES,CANFINHOME,EQ,INE477A01020
Canara Bank,FINANCIAL SERVICES,CANBK,EQ,INE476A01014
Caplin Point Laboratories Ltd.,PHARMA,CAPLIPOINT,EQ,INE475E01026
Capri Global Capital Ltd.,FINANCIAL SERVICES,CGCL,EQ,INE180C01026
Carborundum Universal Ltd.,INDUSTRIAL MANUFACTURING,CARBORUNIV,EQ,INE120A01034
Castrol India Ltd.,OIL & GAS,CASTROLIND,EQ,INE172A01027
Ceat Ltd.,AUTOMOBILE,CEATLTD,EQ,INE482A01020
Central Bank of India,FINANCIAL SERVICES,CENTRALBK,EQ,INE483A01010
Central Depository Services (India) Ltd.,FINANCIAL SERVICES,CDSL,EQ,INE736A01011
Century Plyboards (India) Ltd.,CONSUMER GOODS,CENTURYPLY,EQ,INE348B01021
Century Textile & Industries Ltd.,PAPER AND JUTE,CENTURYTEX,EQ,INE055A01016
Cera Sanitaryware Ltd,CONSUMER GOODS,CERA,EQ,INE739E01017
Chalet Hotels Ltd.,CONSUMER SERVICES,CHALET,EQ,INE427F01016
Chambal Fertilizers & Chemicals Ltd.,FERTILISERS & PESTICIDES,CHAMBLFERT,EQ,INE085A01013
Cholamandalam Financial Holdings Ltd.,FINANCIAL SERVICES,CHOLAHLDNG,EQ,INE149A01033
City Union Bank Ltd.,FINANCIAL SERVICES,CUB,EQ,INE491A01021
Cochin Shipyard Ltd.,INDUSTRIAL MANUFACTURING,COCHINSHIP,EQ,INE704P01017
Coforge Ltd.,IT,COFORGE,EQ,INE591G01017
Computer Age Management Services Ltd.,FINANCIAL SERVICES,CAMS,EQ,INE596I01012
Container Corporation of India Ltd.,SERVICES,CONCOR,EQ,INE111A01025
Coromandel International Ltd.,FERTILISERS & PESTICIDES,COROMANDEL,EQ,INE169A01031
CreditAccess Grameen Ltd.,FINANCIAL SERVICES,CREDITACC,EQ,INE741K01010
Crompton Greaves Consumer Electricals Ltd.,CONSUMER GOODS,CROMPTON,EQ,INE299U01018
Cummins India Ltd.,INDUSTRIAL MANUFACTURING,CUMMINSIND,EQ,INE298A01020
Cyient Ltd.,IT,CYIENT,EQ,INE136B01020
DCB Bank Ltd.,FINANCIAL SERVICES,DCBBANK,EQ,INE503A01015
DCM Shriram Ltd.,CONSUMER GOODS,DCMSHRIRAM,EQ,INE499A01024
Dalmia Bharat Ltd.,CEMENT & CEMENT PRODUCTS,DALBHARAT,EQ,INE00R701025
Deepak Nitrite Ltd.,CHEMICALS,DEEPAKNTR,EQ,INE288B01029
Delta Corp Ltd.,CONSUMER SERVICES,DELTACORP,EQ,INE124G01033
Dhani Services Ltd.,FINANCIAL SERVICES,DHANI,EQ,INE274G01010
Dhanuka Agritech Ltd.,FERTILISERS & PESTICIDES,DHANUKA,EQ,INE435G01025
Dilip Buildcon Ltd.,CONSTRUCTION,DBL,EQ,INE917M01012
Dixon Technologies (India) Ltd.,CONSUMER GOODS,DIXON,EQ,INE935N01020
Dr. Lal Path Labs Ltd.,HEALTHCARE SERVICES,LALPATHLAB,EQ,INE600L01024
E.I.D. Parry (India) Ltd.,CONSUMER GOODS,EIDPARRY,EQ,INE126A01031
EIH Ltd.,CONSUMER SERVICES,EIHOTEL,EQ,INE230A01023
EPL Ltd.,INDUSTRIAL MANUFACTURING,EPL,EQ,INE255A01020
Edelweiss Financial Services Ltd.,FINANCIAL SERVICES,EDELWEISS,EQ,INE532F01054
Elgi Equipments Ltd.,INDUSTRIAL MANUFACTURING,ELGIEQUIP,EQ,INE285A01027
Emami Ltd.,CONSUMER GOODS,EMAMILTD,EQ,INE548C01032
Endurance Technologies Ltd.,AUTOMOBILE,ENDURANCE,EQ,INE913H01037
Engineers India Ltd.,CONSTRUCTION,ENGINERSIN,EQ,INE510A01028
Equitas Holdings Ltd.,FINANCIAL SERVICES,EQUITAS,EQ,INE988K01017
Equitas Small Finance Bank Ltd.,FINANCIAL SERVICES,EQUITASBNK,EQ,INE063P01018
Eris Lifesciences Ltd.,PHARMA,ERIS,EQ,INE406M01024
Escorts Ltd.,AUTOMOBILE,ESCORTS,EQ,INE042A01014
Exide Industries Ltd.,AUTOMOBILE,EXIDEIND,EQ,INE302A01020
FDC Ltd.,PHARMA,FDC,EQ,INE258B01022
Federal Bank Ltd.,FINANCIAL SERVICES,FEDERALBNK,EQ,INE171A01029
Fertilisers and Chemicals Travancore Ltd.,FERTILISERS & PESTICIDES,FACT,EQ,INE188A01015
Fine Organic Industries Ltd.,CHEMICALS,FINEORG,EQ,INE686Y01026
Finolex Cables Ltd.,INDUSTRIAL MANUFACTURING,FINCABLES,EQ,INE235A01022
Finolex Industries Ltd.,INDUSTRIAL MANUFACTURING,FINPIPE,EQ,INE183A01024
Firstsource Solutions Ltd.,IT,FSL,EQ,INE684F01012
Fortis Healthcare Ltd.,HEALTHCARE SERVICES,FORTIS,EQ,INE061F01013
Future Retail Ltd.,CONSUMER SERVICES,FRETAIL,EQ,INE752P01024
GMM Pfaudler Ltd.,INDUSTRIAL MANUFACTURING,GMMPFAUDLR,EQ,INE541A01023
Galaxy Surfactants Ltd.,CHEMICALS,GALAXYSURF,EQ,INE600K01018
Garware Technical Fibres Ltd.,TEXTILES,GARFIBRES,EQ,INE276A01018
General Insurance Corporation of India,FINANCIAL SERVICES,GICRE,EQ,INE481Y01014
Gillette India Ltd.,CONSUMER GOODS,GILLETTE,EQ,INE322A01010
Glaxosmithkline Pharmaceuticals Ltd.,PHARMA,GLAXO,EQ,INE159A01016
Glenmark Pharmaceuticals Ltd.,PHARMA,GLENMARK,EQ,INE935A01035
Godfrey Phillips India Ltd.,CONSUMER GOODS,GODFRYPHLP,EQ,INE260B01028
Godrej Agrovet Ltd.,CONSUMER GOODS,GODREJAGRO,EQ,INE850D01014
Godrej Industries Ltd.,CONSUMER GOODS,GODREJIND,EQ,INE233A01035
Godrej Properties Ltd.,CONSTRUCTION,GODREJPROP,EQ,INE484J01027
Granules India Ltd.,PHARMA,GRANULES,EQ,INE101D01020
Graphite India Ltd.,INDUSTRIAL MANUFACTURING,GRAPHITE,EQ,INE371A01025
Great Eastern Shipping Co. Ltd.,SERVICES,GESHIP,EQ,INE017A01032
Greaves Cotton Ltd.,INDUSTRIAL MANUFACTURING,GREAVESCOT,EQ,INE224A01026
Grindwell Norton Ltd.,INDUSTRIAL MANUFACTURING,GRINDWELL,EQ,INE536A01023
Gujarat Alkalies & Chemicals Ltd.,CHEMICALS,GUJALKALI,EQ,INE186A01019
Gujarat Ambuja Exports Ltd.,CONSUMER GOODS,GAEL,EQ,INE036B01030
Gujarat Fluorochemicals Ltd.,CHEMICALS,FLUOROCHEM,EQ,INE09N301011
Gujarat Gas Ltd.,OIL & GAS,GUJGASLTD,EQ,INE844O01030
Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,CHEMICALS,GNFC,EQ,INE113A01013
Gujarat Pipavav Port Ltd.,SERVICES,GPPL,EQ,INE517F01014
Gujarat State Fertilizers & Chemicals Ltd.,FERTILISERS & PESTICIDES,GSFC,EQ,INE026A01025
Gujarat State Petronet Ltd.,OIL & GAS,GSPL,EQ,INE246F01010
H.E.G. Ltd.,INDUSTRIAL MANUFACTURING,HEG,EQ,INE545A01016
HFCL Ltd.,TELECOM,HFCL,EQ,INE548A01028
Happiest Minds Technologies Ltd.,IT,HAPPSTMNDS,EQ,INE419U01012
Hathway Cable & Datacom Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,HATHWAY,EQ,INE982F01036
Hatsun Agro Product Ltd.,CONSUMER GOODS,HATSUN,EQ,INE473B01035
HeidelbergCement India Ltd.,CEMENT & CEMENT PRODUCTS,HEIDELBERG,EQ,INE578A01017
Hemisphere Properties India Ltd.,CONSTRUCTION,HEMIPROP,EQ,INE0AJG01018
Hikal Ltd.,PHARMA,HIKAL,EQ,INE475B01022
Hinduja Global Solutions Ltd.,IT,HGS,EQ,INE170I01016
Hindustan Aeronautics Ltd.,INDUSTRIAL MANUFACTURING,HAL,EQ,INE066F01012
Hindustan Copper Ltd.,METALS,HINDCOPPER,EQ,INE531E01026
Hindustan Zinc Ltd.,METALS,HINDZINC,EQ,INE267A01025
Hitachi Energy India Ltd.,INDUSTRIAL MANUFACTURING,POWERINDIA,EQ,INE07Y701011
Home First Finance Company India Ltd.,FINANCIAL SERVICES,HOMEFIRST,EQ,INE481N01025
Honeywell Automation India Ltd.,INDUSTRIAL MANUFACTURING,HONAUT,EQ,INE671A01010
Housing & Urban Development Corporation Ltd.,FINANCIAL SERVICES,HUDCO,EQ,INE031A01017
ICICI Securities Ltd.,FINANCIAL SERVICES,ISEC,EQ,INE763G01038
IDBI Bank Ltd.,FINANCIAL SERVICES,IDBI,EQ,INE008A01015
IDFC First Bank Ltd.,FINANCIAL SERVICES,IDFCFIRSTB,EQ,INE092T01019
IDFC Ltd.,FINANCIAL SERVICES,IDFC,EQ,INE043D01016
IFB Industries Ltd.,CONSUMER GOODS,IFBIND,EQ,INE559A01017
IIFL Finance Ltd.,FINANCIAL SERVICES,IIFL,EQ,INE530B01024
IIFL Wealth Management Ltd.,FINANCIAL SERVICES,IIFLWAM,EQ,INE466L01020
IOL Chem and Pharma Ltd.,PHARMA,IOLCP,EQ,INE485C01011
IRB Infrastructure Developers Ltd.,CONSTRUCTION,IRB,EQ,INE821I01014
IRCON International Ltd.,CONSTRUCTION,IRCON,EQ,INE962Y01021
ITI Ltd.,TELECOM,ITI,EQ,INE248A01017
India Cements Ltd.,CEMENT & CEMENT PRODUCTS,INDIACEM,EQ,INE383A01012
Indiabulls Housing Finance Ltd.,FINANCIAL SERVICES,IBULHSGFIN,EQ,INE148I01020
Indiabulls Real Estate Ltd.,CONSTRUCTION,IBREALEST,EQ,INE069I01010
Indiamart Intermesh Ltd.,CONSUMER SERVICES,INDIAMART,EQ,INE933S01016
Indian Bank,FINANCIAL SERVICES,INDIANB,EQ,INE562A01011
Indian Energy Exchange Ltd.,FINANCIAL SERVICES,IEX,EQ,INE022Q01020
Indian Hotels Co. Ltd.,CONSUMER SERVICES,INDHOTEL,EQ,INE053A01029
Indian Overseas Bank,FINANCIAL SERVICES,IOB,EQ,INE565A01014
Indian Railway Catering And Tourism Corporation Ltd.,SERVICES,IRCTC,EQ,INE335Y01020
Indian Railway Finance Corporation Ltd.,FINANCIAL SERVICES,IRFC,EQ,INE053F01010
Indigo Paints Ltd.,CONSUMER GOODS,INDIGOPNTS,EQ,INE09VQ01012
Indo Count Industries Ltd.,TEXTILES,ICIL,EQ,INE483B01026
Indoco Remedies Ltd.,PHARMA,INDOCO,EQ,INE873D01024
Infibeam Avenues Ltd.,IT,INFIBEAM,EQ,INE483S01020
Ingersoll Rand (India) Ltd.,INDUSTRIAL MANUFACTURING,INGERRAND,EQ,INE177A01018
Inox Leisure Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,INOXLEISUR,EQ,INE312H01016
Intellect Design Arena Ltd.,IT,INTELLECT,EQ,INE306R01017
Ipca Laboratories Ltd.,PHARMA,IPCALAB,EQ,INE571A01038
J.B. Chemicals & Pharmaceuticals Ltd.,PHARMA,JBCHEPHARM,EQ,INE572A01028
J.K. Cement Ltd.,CEMENT & CEMENT PRODUCTS,JKCEMENT,EQ,INE823G01014
JK Lakshmi Cement Ltd.,CEMENT & CEMENT PRODUCTS,JKLAKSHMI,EQ,INE786A01032
JK Paper Ltd.,PAPER AND JUTE,JKPAPER,EQ,INE789E01012
JK Tyre & Industries Ltd.,AUTOMOBILE,JKTYRE,EQ,INE573A01042
JM Financial Ltd.,FINANCIAL SERVICES,JMFINANCIL,EQ,INE780C01023
JSW Energy Ltd.,POWER,JSWENERGY,BE,INE121E01018
Jamna Auto Industries Ltd.,AUTOMOBILE,JAMNAAUTO,EQ,INE039C01032
Jindal Saw Ltd.,METALS,JINDALSAW,EQ,INE324A01024
Jindal Stainless (Hisar) Ltd.,METALS,JSLHISAR,EQ,INE455T01018
Jindal Stainless Ltd.,METALS,JSL,EQ,INE220G01021
Johnson Controls - Hitachi Air Conditioning India Ltd.,CONSUMER GOODS,JCHAC,EQ,INE782A01015
Jubilant Ingrevia Ltd.,CHEMICALS,JUBLINGREA,EQ,INE0BY001018
Jubilant Pharmova Ltd.,PHARMA,JUBLPHARMA,EQ,INE700A01033
Justdial Ltd.,CONSUMER SERVICES,JUSTDIAL,EQ,INE599M01018
Jyothy Labs Ltd.,CONSUMER GOODS,JYOTHYLAB,EQ,INE668F01031
K.P.R. Mill Ltd.,TEXTILES,KPRMILL,EQ,INE930H01031
KEI Industries Ltd.,INDUSTRIAL MANUFACTURING,KEI,EQ,INE878B01027
KNR Constructions Ltd.,CONSTRUCTION,KNRCON,EQ,INE634I01029
KPIT Technologies Ltd.,IT,KPITTECH,EQ,INE04I401011
KRBL Ltd.,CONSUMER GOODS,KRBL,EQ,INE001B01026
KSB Ltd.,INDUSTRIAL MANUFACTURING,KSB,EQ,INE999A01015
Kajaria Ceramics Ltd.,CONSUMER GOODS,KAJARIACER,EQ,INE217B01036
Kalpataru Power Transmission Ltd.,POWER,KALPATPOWR,EQ,INE220B01022
Kalyan Jewellers India Ltd.,CONSUMER GOODS,KALYANKJIL,EQ,INE303R01014
Kansai Nerolac Paints Ltd.,CONSUMER GOODS,KANSAINER,EQ,INE531A01024
Karur Vysya Bank Ltd.,FINANCIAL SERVICES,KARURVYSYA,EQ,INE036D01028
Kaveri Seed Company Ltd.,CONSUMER GOODS,KSCL,EQ,INE455I01029
Kec International Ltd.,POWER,KEC,EQ,INE389H01022
L&T Finance Holdings Ltd.,FINANCIAL SERVICES,L&TFH,EQ,INE498L01015
L&T Technology Services Ltd.,IT,LTTS,EQ,INE010V01017
LIC Housing Finance Ltd.,FINANCIAL SERVICES,LICHSGFIN,EQ,INE115A01026
La Opala RG Ltd.,CONSUMER GOODS,LAOPALA,EQ,INE059D01020
Lakshmi Machine Works Ltd.,INDUSTRIAL MANUFACTURING,LAXMIMACH,EQ,INE269B01029
Laurus Labs Ltd.,PHARMA,LAURUSLABS,EQ,INE947Q01028
Laxmi Organic Industries Ltd.,CHEMICALS,LXCHEM,EQ,INE576O01020
Lemon Tree Hotels Ltd.,CONSUMER SERVICES,LEMONTREE,EQ,INE970X01018
Linde India Ltd.,CHEMICALS,LINDEINDIA,EQ,INE473A01011
Lux Industries Ltd.,TEXTILES,LUXIND,EQ,INE150G01020
MMTC Ltd.,SERVICES,MMTC,EQ,INE123F01029
MOIL Ltd.,METALS,MOIL,EQ,INE490G01020
MRF Ltd.,AUTOMOBILE,MRF,EQ,INE883A01011
Macrotech Developers Ltd.,CONSTRUCTION,LODHA,EQ,INE670K01029
Mahanagar Gas Ltd.,OIL & GAS,MGL,EQ,INE002S01010
Mahindra & Mahindra Financial Services Ltd.,FINANCIAL SERVICES,M&MFIN,EQ,INE774D01024
Mahindra CIE Automotive Ltd.,INDUSTRIAL MANUFACTURING,MAHINDCIE,EQ,INE536H01010
Mahindra Holidays & Resorts India Ltd.,CONSUMER SERVICES,MHRIL,EQ,INE998I01010
Mahindra Logistics Ltd.,SERVICES,MAHLOG,EQ,INE766P01016
Manappuram Finance Ltd.,FINANCIAL SERVICES,MANAPPURAM,EQ,INE522D01027
Mangalore Refinery & Petrochemicals Ltd.,OIL & GAS,MRPL,EQ,INE103A01014
Mastek Ltd.,IT,MASTEK,EQ,INE759A01021
Max Financial Services Ltd.,FINANCIAL SERVICES,MFSL,EQ,INE180A01020
Max Healthcare Institute Ltd.,HEALTHCARE SERVICES,MAXHEALTH,EQ,INE027H01010
Mazagoan Dock Shipbuilders Ltd.,INDUSTRIAL MANUFACTURING,MAZDOCK,EQ,INE249Z01012
Metropolis Healthcare Ltd.,HEALTHCARE SERVICES,METROPOLIS,EQ,INE112L01020
MindTree Ltd.,IT,MINDTREE,EQ,INE018I01017
Minda Corporation Ltd.,AUTOMOBILE,MINDACORP,EQ,INE842C01021
Minda Industries Ltd.,AUTOMOBILE,MINDAIND,EQ,INE405E01023
Mishra Dhatu Nigam Ltd.,INDUSTRIAL MANUFACTURING,MIDHANI,EQ,INE099Z01011
Motilal Oswal Financial Services Ltd.,FINANCIAL SERVICES,MOTILALOFS,EQ,INE338I01027
MphasiS Ltd.,IT,MPHASIS,EQ,INE356A01018
Multi Commodity Exchange of India Ltd.,FINANCIAL SERVICES,MCX,EQ,INE745G01035
NATCO Pharma Ltd.,PHARMA,NATCOPHARM,EQ,INE987B01026
NBCC (India) Ltd.,CONSTRUCTION,NBCC,EQ,INE095N01031
NCC Ltd.,CONSTRUCTION,NCC,EQ,INE868B01028
NESCO Ltd.,SERVICES,NESCO,EQ,INE317F01035
NHPC Ltd.,POWER,NHPC,EQ,INE848E01016
NLC India Ltd.,POWER,NLCINDIA,EQ,INE589A01014
NOCIL Ltd.,CHEMICALS,NOCIL,EQ,INE163A01018
Narayana Hrudayalaya Ltd.,HEALTHCARE SERVICES,NH,EQ,INE410P01011
National Aluminium Co. Ltd.,METALS,NATIONALUM,EQ,INE139A01034
National Fertilizers Ltd.,FERTILISERS & PESTICIDES,NFL,EQ,INE870D01012
Navin Fluorine International Ltd.,CHEMICALS,NAVINFLUOR,EQ,INE048G01026
Nazara Technologies Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,NAZARA,EQ,INE418L01021
Network18 Media & Investments Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,NETWORK18,EQ,INE870H01013
Nilkamal Ltd.,INDUSTRIAL MANUFACTURING,NILKAMAL,EQ,INE310A01015
Nippon Life India Asset Management Ltd.,FINANCIAL SERVICES,NAM-INDIA,EQ,INE298J01013
Oberoi Realty Ltd.,CONSTRUCTION,OBEROIRLTY,EQ,INE093I01010
Oil India Ltd.,OIL & GAS,OIL,EQ,INE274J01014
Oracle Financial Services Software Ltd.,IT,OFSS,EQ,INE881D01027
Orient Electric Ltd.,CONSUMER GOODS,ORIENTELEC,EQ,INE142Z01019
PCBL Ltd.,CHEMICALS,PCBL,EQ,INE602A01023
PNB Housing Finance Ltd.,FINANCIAL SERVICES,PNBHOUSING,EQ,INE572E01012
PNC Infratech Ltd.,CONSTRUCTION,PNCINFRA,EQ,INE195J01029
PVR Ltd.,MEDIA ENTERTAINMENT & PUBLICATION,PVR,EQ,INE191H01014
Page Industries Ltd.,TEXTILES,PAGEIND,EQ,INE761H01022
Persistent Systems Ltd.,IT,PERSISTENT,EQ,INE262H01013
Petronet LNG Ltd.,OIL & GAS,PETRONET,EQ,INE347G01014
Pfizer Ltd.,PHARMA,PFIZER,EQ,INE182A01018
Phoenix Mills Ltd.,CONSTRUCTION,PHOENIXLTD,EQ,INE211B01039
Poly Medicure Ltd.,HEALTHCARE SERVICES,POLYMED,EQ,INE205C01021
Polycab India Ltd.,INDUSTRIAL MANUFACTURING,POLYCAB,EQ,INE455K01017
Polyplex Corporation Ltd.,INDUSTRIAL MANUFACTURING,POLYPLEX,EQ,INE633B01018
Poonawalla Fincorp Ltd.,FINANCIAL SERVICES,POONAWALLA,EQ,INE511C01022
Power Finance Corporation Ltd.,FINANCIAL SERVICES,PFC,EQ,INE134E01011
Praj Industries Ltd.,INDUSTRIAL MANUFACTURING,PRAJIND,EQ,INE074A01025
Prestige Estates Projects Ltd.,CONSTRUCTION,PRESTIGE,EQ,INE811K01011
Prince Pipes and Fittings Ltd.,INDUSTRIAL MANUFACTURING,PRINCEPIPE,EQ,INE689W01016
Prism Johnson Ltd.,CEMENT & CEMENT PRODUCTS,PRSMJOHNSN,EQ,INE010A01011
Procter & Gamble Health Ltd.,PHARMA,PGHL,EQ,INE199A01012
Quess Corp Ltd.,SERVICES,QUESS,EQ,INE615P01015
RBL Bank Ltd.,FINANCIAL SERVICES,RBLBANK,EQ,INE976G01028
REC Ltd.,FINANCIAL SERVICES,RECLTD,EQ,INE020B01018
RHI MAGNESITA INDIA LTD.,INDUSTRIAL MANUFACTURING,RHIM,EQ,INE743M01012
RITES Ltd.,SERVICES,RITES,EQ,INE320J01015
Radico Khaitan Ltd,CONSUMER GOODS,RADICO,EQ,INE944F01028
Rail Vikas Nigam Ltd.,CONSTRUCTION,RVNL,EQ,INE415G01027
Railtel Corporation Of India Ltd.,TELECOM,RAILTEL,EQ,INE0DD101019
Rain Industries Ltd,CHEMICALS,RAIN,EQ,INE855B01025
Rajesh Exports Ltd.,CONSUMER GOODS,RAJESHEXPO,EQ,INE343B01030
Rallis India Ltd.,FERTILISERS & PESTICIDES,RALLIS,EQ,INE613A01020
Rashtriya Chemicals & Fertilizers Ltd.,FERTILISERS & PESTICIDES,RCF,EQ,INE027A01015
Ratnamani Metals & Tubes Ltd.,METALS,RATNAMANI,EQ,INE703B01027
Redington (India) Ltd.,SERVICES,REDINGTON,EQ,INE891D01026
Relaxo Footwears Ltd.,CONSUMER GOODS,RELAXO,EQ,INE131B01039
Rossari Biotech Ltd.,CHEMICALS,ROSSARI,EQ,INE02A801020
Route Mobile Ltd.,IT,ROUTE,EQ,INE450U01017
SIS Ltd.,SERVICES,SIS,EQ,INE285J01028
SJVN Ltd.,POWER,SJVN,EQ,INE002L01015
SKF India Ltd.,INDUSTRIAL MANUFACTURING,SKFINDIA,EQ,INE640A01023
SRF Ltd.,CHEMICALS,SRF,EQ,INE647A01010
Sanofi India Ltd.,PHARMA,SANOFI,EQ,INE058A01010
Schaeffler India Ltd.,INDUSTRIAL MANUFACTURING,SCHAEFFLER,EQ,INE513A01014
Schneider Electric Infrastructure Ltd.,INDUSTRIAL MANUFACTURING,SCHNEIDER,EQ,INE839M01018
Sequent Scientific Ltd.,PHARMA,SEQUENT,EQ,INE807F01027
Sharda Cropchem Ltd.,FERTILISERS & PESTICIDES,SHARDACROP,EQ,INE221J01015
Sheela Foam Ltd.,CONSUMER GOODS,SFL,EQ,INE916U01025
Shilpa Medicare Ltd.,PHARMA,SHILPAMED,EQ,INE790G01031
Shipping Corporation of India Ltd.,SERVICES,SCI,EQ,INE109A01011
Shriram City Union Finance Ltd.,FINANCIAL SERVICES,SHRIRAMCIT,EQ,INE722A01011
Shriram Transport Finance Co. Ltd.,FINANCIAL SERVICES,SRTRANSFIN,EQ,INE721A01013
Sobha Ltd.,CONSTRUCTION,SOBHA,EQ,INE671H01015
Solar Industries India Ltd.,CHEMICALS,SOLARINDS,EQ,INE343H01029
